H Table: (M=3.0,Z=0.03)

Isotopes	Yields
Tb-156		1.4906940E-99	
Tb-157		5.3751956E-14	
Tb-158		1.2222551E-14	
Tb-159		6.7685455E-10	
Tb-160		2.0653135E-88	
Tb-161		1.4906940E-99	
Tb-162		1.4906940E-99	
Tb-163		1.4906940E-99	
Tb-164		1.4906940E-99	
Tb-165		1.4906940E-99	
Dy-148		1.4906940E-99	
Dy-149		1.4906940E-99	
Dy-150		1.4906940E-99	
Dy-151		1.4906940E-99	
Dy-152		1.4906940E-99	
Dy-153		1.4906940E-99	
Dy-154		1.4906940E-99	
Dy-155		1.4906940E-99	
Dy-156		2.1701921E-12	
Dy-157		1.4906940E-99	
Dy-158		3.7807721E-12	
Dy-159		1.4906940E-99	
Dy-160		2.1002649E-10	
Dy-161		8.2127299E-10	
Dy-162		1.2861898E-09	
Dy-163		1.0622994E-09	
Dy-164		1.5347574E-09	
Dy-165		1.4906940E-99	
Dy-166		1.4906940E-99	
Dy-167		1.4906940E-99	
Dy-168		1.4906940E-99	
Ho-153		1.4906940E-99	
Ho-154		1.4906940E-99	
Ho-155		1.4906940E-99	
Ho-156		1.4906940E-99	
Ho-157		1.4906940E-99	
Ho-158		1.4906940E-99	
Ho-159		1.4906940E-99	
Ho-160		1.4906940E-99	
Ho-161		1.4906940E-99	
Ho-162		1.4906940E-99	
Ho-163		2.7740287E-11	
Ho-164		1.4906940E-99	
Ho-165		1.0245819E-09	
Ho-166		1.5613250E-99	
Ho-167		1.4906940E-99	
Ho-168		1.4906940E-99	
Ho-169		1.4906940E-99	
Er-154		1.4906940E-99	
Er-155		1.4906940E-99	
Er-156		1.4906940E-99	
Er-157		1.4906940E-99	
Er-158		1.4906940E-99	
Er-159		1.4906940E-99	
Er-160		1.4906940E-99	
Er-161		1.4906940E-99	
Er-162		3.4787327E-12	
Er-163		1.4906940E-99	
Er-164		9.2449011E-11	
Er-165		1.4906940E-99	
Er-166		1.0423258E-09	
Er-167		6.7884506E-10	
Er-168		1.0289216E-09	
Er-169		1.5241073E-99	
Er-170		5.5621133E-10	
Er-171		1.4906940E-99	
Er-172		1.4906940E-99	
Er-173		1.4906940E-99	
Er-174		1.4906940E-99	
Er-175		1.4906940E-99	
Tm-159		1.4906940E-99	
Tm-160		1.4906940E-99	
Tm-161		1.4906940E-99	
Tm-162		1.4906940E-99	
Tm-163		1.4906940E-99	
Tm-164		1.4906940E-99	
Tm-165		1.4906940E-99	
Tm-166		1.4906940E-99	
Tm-167		1.4906940E-99	
Tm-168		1.4906940E-99	
Tm-169		4.6792134E-10	
Tm-170		7.0836272E-75	
Tm-171		9.6592496E-28	
Tm-172		1.4906940E-99	
Tm-173		1.4906940E-99	
Tm-174		1.4906940E-99	
Tm-175		1.4906940E-99	
Tm-176		1.4906940E-99	
Yb-160		1.4906940E-99	
Yb-161		1.4906940E-99	
Yb-162		1.4906940E-99	
Yb-163		1.4906940E-99	
Yb-164		1.4906940E-99	
Yb-165		1.4906940E-99	
Yb-166		1.4906940E-99	
Yb-167		1.4906940E-99	
Yb-168		3.4232623E-12	
Yb-169		1.4906940E-99	
Yb-170		1.7200006E-10	
Yb-171		5.2238570E-10	
Yb-172		9.1065110E-10	
Yb-173		5.9475816E-10	
Yb-174		1.5670584E-09	
Yb-175		1.4906987E-99	
Yb-176		6.0902082E-10	
Yb-177		1.4906940E-99	
Yb-178		1.4906940E-99	
Yb-179		1.4906940E-99	
Yb-180		1.4906940E-99	
Lu-165		1.4906940E-99	
Lu-166		1.4906940E-99	
Lu-167		1.4906940E-99	
Lu-168		1.4906940E-99	
Lu-169		1.4906940E-99	
Lu-170		1.4906940E-99	
Lu-171		1.4906940E-99	
Lu-172		1.4906940E-99	
Lu-173		1.4906940E-99	
Lu-174		1.4906940E-99	
Lu-175		4.9371106E-10	
Lu-176		5.6773444E-11	
Lu-177		1.4907483E-99	
Lu-178		1.4906940E-99	
Lu-179		1.4906940E-99	
Lu-180		1.4906940E-99	
Lu-181		1.4906940E-99	
Lu-182		1.4906940E-99	
Hf-166		1.4906940E-99	
Hf-167		1.4906940E-99	
Hf-168		1.4906940E-99	
Hf-169		1.4906940E-99	
Hf-170		1.4906940E-99	
Hf-171		1.4906940E-99	
Hf-172		1.4906940E-99	
Hf-173		1.4906940E-99	
Hf-174		2.6622952E-12	
Hf-175		1.4906940E-99	
Hf-176		1.1522208E-10	
Hf-177		3.9823717E-10	
