H Table: (M=2.0,Z=0.001)
#H Ejected Yields
#H in solar masses
   Isotopes      Yields       
   Tc-104        1.03788789024e-99   
   Tc-105        1.03788789024e-99   
   Ru-94         1.03788789024e-99   
   Ru-95         1.03788789024e-99   
   Ru-96         2.95687088819e-12   
   Ru-97         8.73796306218e-24   
   Ru-98         1.02447446479e-12   
   Ru-99         7.34604700271e-12   
   Ru-100        3.77562685615e-11   
   Ru-101        1.63799823108e-11   
   Ru-102        6.11608208183e-11   
   Ru-103        4.72102272352e-22   
   Ru-104        1.22227933231e-11   
   Ru-105        4.35103289446e-25   
   Ru-106        2.32315162683e-29   
   Rh-98         1.03788789024e-99   
   Rh-99         1.03788789024e-99   
   Rh-100        1.03788789024e-99   
   Rh-101        1.03788789024e-99   
   Rh-102        1.03788789024e-99   
   Rh-103        1.84215700923e-11   
   Rh-104        7.76131795204e-30   
   Rh-105        1.53667481456e-23   
   Rh-106        3.00641664994e-60   
   Rh-107        1.03788789024e-99   
   Rh-108        1.03788789024e-99   
   Pd-99         1.03788789024e-99   
   Pd-100        1.03788789024e-99   
   Pd-101        1.03788789024e-99   
   Pd-102        4.27942403763e-13   
   Pd-103        2.93368816384e-23   
   Pd-104        2.78542870791e-11   
   Pd-105        1.57857780028e-11   
   Pd-106        4.00290253028e-11   
   Pd-107        5.58723524659e-12   
   Pd-108        4.76673187662e-11   
   Pd-109        6.12241903295e-23   
   Pd-110        7.25005947874e-12   
   Pd-111        2.11141107649e-28   
   Pd-112        3.66559400746e-58   
   Ag-101        1.03788789024e-99   
   Ag-102        1.03788789024e-99   
   Ag-103        1.03788789024e-99   
   Ag-104        1.03788789024e-99   
   Ag-105        1.03788789024e-99   
   Ag-106        1.03788789024e-99   
   Ag-107        7.91052022591e-12   
   Ag-108        5.41262232648e-30   
   Ag-109        1.78040498418e-11   
   Ag-110        8.96103008861e-30   
   Ag-111        3.65651510253e-23   
   Ag-112        8.71797713536e-59   
   Ag-113        1.03788789024e-99   
   Cd-102        1.03788789024e-99   
   Cd-103        1.03788789024e-99   
   Cd-104        1.03788789024e-99   
   Cd-105        1.03788789024e-99   
   Cd-106        6.40614183957e-13   
   Cd-107        7.71236847924e-26   
   Cd-108        5.17657362167e-13   
   Cd-109        5.84657958797e-20   
   Cd-110        3.64004519521e-11   
   Cd-111        1.71544878845e-11   
   Cd-112        5.25762770437e-11   
   Cd-113        1.83598430537e-11   
   Cd-114        7.45833067638e-11   
   Cd-115        1.51408657628e-20   
   Cd-116        7.61609180973e-12   
   Cd-117        7.17875396555e-26   
   Cd-118        1.21656223739e-58   
   In-106        1.03788789024e-99   
   In-107        1.03788789024e-99   
   In-108        1.03788789024e-99   
   In-109        1.03788789024e-99   
   In-110        1.03788789024e-99   
   In-111        1.03788789024e-99   
   In-112        1.03788789024e-99   
   In-113        2.6362469314e-13    
   In-114        1.84745377706e-31   
   In-115        1.7692496878e-11    
   In-116        1.66234943567e-30   
   In-117        2.88278176183e-26   
   In-118        1.08774500485e-59   
   In-119        1.03788789024e-99   
   Sn-108        1.03788789024e-99   
   Sn-109        1.03788789024e-99   
   Sn-110        1.03788789024e-99   
   Sn-111        1.03788789024e-99   
   Sn-112        1.23393218661e-12   
   Sn-113        2.39409749476e-22   
   Sn-114        8.61417501441e-13   
   Sn-115        4.46413859653e-13   
   Sn-116        9.58071847271e-11   
   Sn-117        3.48334289032e-11   
   Sn-118        1.47934921934e-10   
   Sn-119        4.67212785954e-11   
   Sn-120        2.23385737725e-10   
   Sn-121        1.59395949032e-22   
   Sn-122        1.7505840897e-11    
   Sn-123        3.29193955109e-22   
   Sn-124        8.31113437697e-12   
   Sn-125        1.30538368597e-23   
   Sn-126        1.44907435417e-16   
   Sn-127        1.57243674972e-30   
   Sn-128        1.03788789024e-99   
   Sn-129        1.03788789024e-99   
   Sn-130        1.03788789024e-99   
   Sb-112        1.03788789024e-99   
   Sb-113        1.03788789024e-99   
   Sb-114        1.03788789024e-99   
   Sb-115        1.03788789024e-99   
   Sb-116        1.03788789024e-99   
   Sb-117        1.03788789024e-99   
   Sb-118        1.03788789024e-99   
   Sb-119        1.03788789024e-99   
   Sb-120        1.03788789024e-99   
   Sb-121        2.02655039797e-11   
   Sb-122        2.34181616558e-22   
   Sb-123        6.98708382847e-12   
   Sb-124        1.04328527137e-24   
