H Table: (M=2.00, Z=0.00002)
   Isotopes     Yields  
   Sn-123       2.94695521293e-20 
   Sn-124       5.78238055708e-12 
   Sn-125       6.63481097811e-23 
   Sn-126       3.14747452196e-17 
   Sn-127       5.07121116505e-33 
   Sn-128       3.69310986331e-100
   Sn-129       3.69310986331e-100
   Sn-130       3.69310986331e-100
   Sb-112       3.69310986331e-100
   Sb-113       3.69310986331e-100
   Sb-114       3.69310986331e-100
   Sb-115       3.69310986331e-100
   Sb-116       3.69310986331e-100
   Sb-117       3.69310986331e-100
   Sb-118       3.69310986331e-100
   Sb-119       3.69310986331e-100
   Sb-120       3.69310986331e-100
   Sb-121       5.64869283268e-11 
   Sb-122       3.09155498146e-19 
   Sb-123       7.99348957195e-12 
   Sb-124       8.2130959938e-23  
   Sb-125       7.34794958347e-20 
   Sb-126       8.14422726175e-24 
   Sb-127       9.08258493989e-28 
   Sb-128       3.69310986331e-100
   Sb-129       3.69310986331e-100
   Sb-130       3.69310986331e-100
   Sb-131       3.69310986331e-100
   Sb-132       3.69310986331e-100
   Sb-133       3.69310986331e-100
   Te-114       3.69310986331e-100
   Te-115       3.69310986331e-100
   Te-116       3.69310986331e-100
   Te-117       3.69310986331e-100
   Te-118       3.69310986331e-100
   Te-119       3.69310986331e-100
   Te-120       1.1028068521e-13  
   Te-121       1.1110690715e-23  
   Te-122       9.27385579023e-11 
   Te-123       3.37372678177e-11 
   Te-124       1.8929790707e-10  
   Te-125       7.14730447747e-11 
   Te-126       3.84425781093e-10 
   Te-127       1.53829679106e-20 
   Te-128       9.15066478951e-11 
   Te-129       5.11743447858e-24 
   Te-130       4.44561983233e-11 
   Te-131       3.85408038621e-27 
   Te-132       3.6292553358e-50  
   Te-133       3.69310986331e-100
   Te-134       3.69310986331e-100
   I-117        3.69310986331e-100
   I-118        3.69310986331e-100
   I-119        3.69310986331e-100
   I-120        3.69310986331e-100
   I-121        3.69310986331e-100
   I-122        3.69310986331e-100
   I-123        3.69310986331e-100
   I-124        3.69310986331e-100
