H Table: (M=2.0,Z=0.01)

Isotopes Yields		
Pd-108	1.2728533E-09	
Pd-109	1.0561106E-99	
Pd-110	3.3327875E-10	
Pd-111	1.0561106E-99	
Pd-112	1.0561106E-99	
Ag-101	1.0561106E-99	
Ag-102	1.0561106E-99	
Ag-103	1.0561106E-99	
Ag-104	1.0561106E-99	
Ag-105	1.0561106E-99	
Ag-106	1.0561106E-99	
Ag-107	4.0593534E-10	
Ag-108	1.0561106E-99	
Ag-109	5.7861655E-10	
Ag-110	1.0561106E-99	
Ag-111	1.0561106E-99	
Ag-112	1.0561106E-99	
Ag-113	1.0561106E-99	
Cd-102	1.0561106E-99	
Cd-103	1.0561106E-99	
Cd-104	1.0561106E-99	
Cd-105	1.0561106E-99	
Cd-106	3.2862590E-11	
Cd-107	1.0561106E-99	
Cd-108	2.4541107E-11	
Cd-109	1.0561106E-99	
Cd-110	8.8813742E-10	
Cd-111	5.4457366E-10	
Cd-112	1.4148726E-09	
Cd-113	5.6053092E-10	
Cd-114	1.9211729E-09	
Cd-115	1.0561106E-99	
Cd-116	3.3963171E-10	
Cd-117	1.0561106E-99	
Cd-118	1.0561106E-99	
In-106	1.0561106E-99	
In-107	1.0561106E-99	
In-108	1.0561106E-99	
In-109	1.0561106E-99	
In-110	1.0561106E-99	
In-111	1.0561106E-99	
In-112	1.0561106E-99	
In-113	1.3493544E-11	
In-114	1.0561106E-99	
In-115	5.2950757E-10	
In-116	1.0561106E-99	
In-117	1.0561106E-99	
In-118	1.0561106E-99	
In-119	1.0561106E-99	
Sn-108	1.0561106E-99	
Sn-109	1.0561106E-99	
Sn-110	1.0561106E-99	
Sn-111	1.0561106E-99	
Sn-112	6.3248167E-11	
Sn-113	1.0561106E-99	
Sn-114	4.3860639E-11	
Sn-115	2.2759075E-11	
Sn-116	2.3970055E-09	
Sn-117	9.8776572E-10	
Sn-118	3.9364723E-09	
Sn-119	1.2822283E-09	
Sn-120	5.8356956E-09	
Sn-121	1.0561106E-99	
Sn-122	6.4568372E-10	
Sn-123	1.0561106E-99	
Sn-124	4.2284988E-10	
Sn-125	1.0561106E-99	
Sn-126	1.8216501E-15	
Sn-127	1.0561106E-99	
Sn-128	1.0561106E-99	
Sn-129	1.0561106E-99	
Sn-130	1.0561106E-99	
Sb-112	1.0561106E-99	
Sb-113	1.0561106E-99	
Sb-114	1.0561106E-99	
Sb-115	1.0561106E-99	
Sb-116	1.0561106E-99	
Sb-117	1.0561106E-99	
Sb-118	1.0561106E-99	
Sb-119	1.0561106E-99	
Sb-120	1.0561106E-99	
Sb-121	6.1052553E-10	
Sb-122	1.0561106E-99	
Sb-123	3.0519696E-10	
Sb-124	1.0561106E-99	
Sb-125	1.2027634E-28	
Sb-126	6.8669893E-22	
Sb-127	1.0561106E-99	
Sb-128	1.0561106E-99	
Sb-129	1.0561106E-99	
Sb-130	1.0561106E-99	
Sb-131	1.0561106E-99	
Sb-132	1.0561106E-99	
Sb-133	1.0561106E-99	
Te-114	1.0561106E-99	
Te-115	1.0561106E-99	
Te-116	1.0561106E-99	
Te-117	1.0561106E-99	
Te-118	1.0561106E-99	
Te-119	1.0561106E-99	
Te-120	8.4306543E-12	
Te-121	1.0561106E-99	
Te-122	6.6108051E-10	
Te-123	2.2940289E-10	
Te-124	1.3078044E-09	
Te-125	9.4294341E-10	
Te-126	3.4343786E-09	
Te-127	1.0561106E-99	
Te-128	3.1580962E-09	
Te-129	1.0561106E-99	
Te-130	3.2487729E-09	
Te-131	1.0561106E-99	
Te-132	1.0561106E-99	
Te-133	1.0561106E-99	
Te-134	1.0561106E-99	
I-117	1.0561106E-99	
I-118	1.0561106E-99	
I-119	1.0561106E-99	
I-120	1.0561106E-99	
I-121	1.0561106E-99	
I-122	1.0561106E-99	
I-123	1.0561106E-99	
I-124	1.0561106E-99	
I-125	1.0561106E-99	
I-126	1.0561106E-99	
I-127	9.7894461E-10	
I-128	1.0561106E-99	
I-129	5.9757702E-12	
I-130	1.0561106E-99	
I-131	1.0561106E-99	
I-132	1.0561106E-99	
I-133	1.0561106E-99	
I-134	1.0561106E-99	
I-135	1.0561106E-99	
Xe-118	1.0561106E-99	
Xe-119	1.0561106E-99	
Xe-120	1.0561106E-99	
Xe-121	1.0561106E-99	
Xe-122	1.0561106E-99	
Xe-123	1.0561106E-99	
Xe-124	1.1439534E-11	
Xe-125	1.0561106E-99	
Xe-126	1.0095312E-11	
Xe-127	1.0561106E-99	
Xe-128	7.2814957E-10	
Xe-129	2.7542492E-09	
Xe-130	1.5514880E-09	
Xe-131	2.4885004E-09	
Xe-132	4.8619530E-09	
Xe-133	1.0561106E-99	
Xe-134	1.1465580E-09	
Xe-135	1.0561106E-99	
Xe-136	7.8124535E-10	
Xe-137	1.0561106E-99	
Xe-138	1.0561106E-99	
Cs-123	1.0561106E-99	
Cs-124	1.0561106E-99	
Cs-125	1.0561106E-99	
Cs-126	1.0561106E-99	
Cs-127	1.0561106E-99	
Cs-128	1.0561106E-99	
Cs-129	1.0561106E-99	
Cs-130	1.0561106E-99	
Cs-131	1.0561106E-99	
Cs-132	1.0561106E-99	
Cs-133	1.0745368E-09	
Cs-134	1.4632187E-31	
Cs-135	2.2707951E-10	
Cs-136	1.0561106E-99	
Cs-137	3.5530152E-13	
Cs-138	1.0561106E-99	
Cs-139	1.0561106E-99	
Ba-124	1.0561106E-99	
Ba-125	1.0561106E-99	
Ba-126	1.0561106E-99	
Ba-127	1.0561106E-99	
Ba-128	1.0561106E-99	
Ba-129	1.0561106E-99	
Ba-130	9.3933567E-12	
Ba-131	1.0561106E-99	
Ba-132	9.1251268E-12	
Ba-133	9.4607976E-25	
Ba-134	9.7983558E-10	
Ba-135	8.6527370E-10	
Ba-136	3.1679839E-09	
Ba-137	3.1194292E-09	
Ba-138	3.3847127E-08	
Ba-139	1.0561106E-99	
Ba-140	1.0561106E-99	
Ba-141	1.0561106E-99	
Ba-142	1.0561106E-99	
La-127	1.0561106E-99	
La-128	1.0561106E-99	
La-129	1.0561106E-99	
La-130	1.0561106E-99	
La-131	1.0561106E-99	
La-132	1.0561106E-99	
La-133	1.0561106E-99	
La-134	1.0561106E-99	
La-135	1.0561106E-99	
La-136	1.0561106E-99	
La-137	6.1293190E-18	
La-138	8.2376510E-13	
La-139	4.1178693E-09	
La-140	1.0561106E-99	
La-141	1.0561106E-99	
La-142	1.0561106E-99	
La-143	1.0561106E-99	
Ce-130	1.0561106E-99	
Ce-131	1.0561106E-99	
Ce-132	1.0561106E-99	
Ce-133	1.0561106E-99	
Ce-134	1.0561106E-99	
Ce-135	1.0561106E-99	
Ce-136	4.3405335E-12	
Ce-137	1.0561106E-99	
Ce-138	5.9498890E-12	
Ce-139	1.0561106E-99	
Ce-140	1.1796435E-08	
Ce-141	1.0561106E-99	
Ce-142	4.9671557E-10	
Ce-143	1.0561106E-99	
Ce-144	1.0561106E-99	
Ce-145	1.0561106E-99	
Ce-146	1.0561106E-99	
Pr-133	1.0561106E-99	
Pr-134	1.0561106E-99	
Pr-135	1.0561106E-99	
Pr-136	1.0561106E-99	
Pr-137	1.0561106E-99	
Pr-138	1.0561106E-99	
Pr-139	1.0561106E-99	
Pr-140	1.0561106E-99	
Pr-141	1.3290171E-09	
Pr-142	1.0561106E-99	
Pr-143	1.0561106E-99	
Pr-144	1.0561106E-99	
Pr-145	1.0561106E-99	
Pr-146	1.0561106E-99	
Pr-147	1.0561106E-99	
Pr-148	1.0561106E-99	
Pr-149	1.0561106E-99	
Nd-134	1.0561106E-99	
Nd-135	1.0561106E-99	
Nd-136	1.0561106E-99	
Nd-137	1.0561106E-99	
Nd-138	1.0561106E-99	
Nd-139	1.0561106E-99	
Nd-140	1.0561106E-99	
Nd-141	1.0561106E-99	
Nd-142	2.9864962E-09	
Nd-143	6.2940236E-10	
Nd-144	1.7184531E-09	
Nd-145	3.9525279E-10	
Nd-146	1.4676688E-09	
Nd-147	1.0561106E-99	
Nd-148	2.7190223E-10	
Nd-149	1.0561106E-99	
Nd-150	1.1360410E-10	
Nd-151	1.0561106E-99	
Nd-152	1.0561106E-99	
Pm-137	1.0561106E-99	
Pm-138	1.0561106E-99	
Pm-139	1.0561106E-99	
Pm-140	1.0561106E-99	
Pm-141	1.0561106E-99	
Pm-142	1.0561106E-99	
Pm-143	1.0561106E-99	
Pm-144	1.0561106E-99	
Pm-145	6.8872037E-19	
Pm-146	1.4894533E-30	
Pm-147	1.7546724E-27	
Pm-148	1.0561106E-99	
Pm-149	1.0561106E-99	
Pm-150	1.0561106E-99	
Pm-151	1.0561106E-99	
